accident_id,latitude,longitude,datetime,hour,day_of_week,severity,weather,road_type,visibility,traffic_level,road_condition,lighting,junction,speed_limit,vehicle_type,area_name
2610,18.564522509672983,73.90631814106102,2023-01-31 18:26:15,18,1,2,Clear,Highway,0.5884086788898963,1,Wet,Daylight,0,60,Car,Viman Nagar
2611,18.566477399693337,73.92691385458083,2023-01-08 09:07:44,9,6,1,Clear,City Road,0.8493884736808991,2,Dry,Daylight,0,80,Bike,Viman Nagar
2612,18.566169284501225,73.90803223332586,2023-04-10 09:23:02,9,0,1,Rain,Highway,0.539014332142784,2,Wet,Daylight,0,60,Car,Viman Nagar
2613,18.576535893559203,73.90778050221144,2023-03-25 18:02:52,18,5,3,Fog,Intersection,0.3370102676121983,4,Wet,Daylight,0,60,Truck,Viman Nagar
2614,18.580206970417372,73.90666473101648,2023-11-21 06:25:12,6,1,1,Fog,Highway,0.35777123143547473,1,Dry,Daylight,1,80,Car,Viman Nagar
2615,18.562189534221258,73.93477651903896,2023-02-28 01:37:25,1,1,2,Rain,City Road,0.6198024114597729,5,Wet,Night,0,40,Car,Viman Nagar
2616,18.557128331738415,73.92093383048847,2023-08-02 03:13:34,3,2,2,Fog,Intersection,0.38342509335379293,1,Dry,Night,0,60,Bus,Viman Nagar
2617,18.56804082859802,73.91495394820434,2023-10-10 10:19:10,10,1,1,Rain,City Road,0.5364077347892111,3,Wet,Daylight,1,60,Car,Viman Nagar
2618,18.55475951156844,73.90631221277302,2023-08-25 11:10:25,11,4,1,Rain,Highway,0.6722841147293874,4,Dry,Daylight,1,60,Bike,Viman Nagar
2619,18.573794443157375,73.92188169733005,2023-07-24 23:11:13,23,0,2,Rain,City Road,0.5594305829545718,2,Wet,Night,0,40,Bus,Viman Nagar
2620,18.57226722334885,73.89403186911024,2023-06-14 09:01:13,9,2,1,Clear,Highway,0.8545387851300379,4,Dry,Daylight,1,40,Bike,Viman Nagar
2621,18.560436521066034,73.92259733880987,2023-02-13 04:20:11,4,0,2,Clear,City Road,0.6889946252846175,2,Wet,Night,0,40,Bus,Viman Nagar
2622,18.565781539444615,73.91149660292658,2023-10-29 10:27:11,10,6,1,Fog,Highway,0.48933121213180103,1,Wet,Daylight,1,60,Bus,Viman Nagar
2623,18.56180521807491,73.91653454286138,2023-04-22 21:18:04,21,5,1,Clear,City Road,0.7425934681044246,1,Wet,Night,0,60,Truck,Viman Nagar
2624,18.5453358610165,73.92008198307786,2023-04-03 06:58:02,6,0,3,Clear,City Road,0.5974797480167553,2,Dry,Daylight,1,60,Car,Viman Nagar
2625,18.568480204551832,73.92773513335104,2023-04-27 22:55:57,22,3,2,Clear,Highway,0.6050528211431848,1,Dry,Night,1,80,Truck,Viman Nagar
2626,18.577802991226523,73.91679033386544,2023-02-17 07:42:32,7,4,2,Clear,Highway,0.6346590806796422,2,Dry,Daylight,1,40,Bike,Viman Nagar
2627,18.560900012602463,73.92978542572175,2023-01-19 13:03:25,13,3,1,Rain,Intersection,0.8247449570529545,3,Wet,Daylight,0,60,Bike,Viman Nagar
2628,18.569782420162806,73.90866234183146,2023-04-03 14:25:02,14,0,3,Fog,Highway,0.46970202474863343,5,Wet,Daylight,0,60,Truck,Viman Nagar
2629,18.55902831151095,73.92072574289155,2023-06-13 01:03:27,1,1,1,Clear,Intersection,0.6326449388744589,5,Dry,Night,1,40,Car,Viman Nagar
2630,18.56647176952041,73.91689006159257,2023-09-06 03:27:42,3,2,1,Clear,City Road,0.8069032005877168,5,Dry,Night,0,40,Bike,Viman Nagar
2631,18.550807418090905,73.91887559707513,2023-11-05 07:40:33,7,6,3,Clear,Intersection,0.7272012294693507,3,Wet,Daylight,0,80,Bike,Viman Nagar
2632,18.560008318626714,73.90151488498728,2023-08-30 21:00:54,21,2,1,Fog,Intersection,0.3478744345713166,2,Wet,Night,0,60,Truck,Viman Nagar
2633,18.556600723185802,73.91751570232653,2023-06-27 12:36:27,12,1,3,Rain,Highway,0.7150822262572498,5,Wet,Daylight,1,60,Bus,Viman Nagar
2634,18.562357850473134,73.91764035128956,2023-01-25 09:24:18,9,2,2,Clear,Intersection,0.7854204176610622,2,Wet,Daylight,0,40,Bike,Viman Nagar
2635,18.579627676114274,73.91328359477558,2023-02-13 01:16:13,1,0,2,Clear,City Road,0.6491032406687535,5,Dry,Night,1,60,Bike,Viman Nagar
2636,18.57956879390996,73.91513440010091,2023-11-21 22:29:41,22,1,2,Rain,Highway,0.8625961713223558,2,Dry,Night,0,60,Bike,Viman Nagar
2637,18.562365599831995,73.92570814582213,2023-12-18 12:34:49,12,0,2,Clear,Highway,0.9024062304891189,5,Dry,Daylight,0,80,Bike,Viman Nagar
2638,18.56149850462308,73.92000306529874,2023-07-14 02:44:45,2,4,1,Rain,City Road,0.7206380349359431,1,Wet,Night,1,80,Truck,Viman Nagar
2639,18.55730481864494,73.89111408925426,2023-08-20 18:00:39,18,6,1,Fog,Intersection,0.4576963235429933,1,Dry,Daylight,0,40,Truck,Viman Nagar
2640,18.576366316210333,73.91918012715402,2023-07-28 04:23:00,4,4,1,Rain,Intersection,0.784874115581645,1,Wet,Night,0,40,Bike,Viman Nagar
2641,18.572267933160777,73.90428678149598,2023-01-07 09:11:18,9,5,2,Rain,Intersection,0.751803926947514,3,Wet,Daylight,1,80,Bike,Viman Nagar
2642,18.582336662756344,73.92185097569646,2023-09-03 10:14:49,10,6,2,Rain,City Road,0.8105680975110783,2,Dry,Daylight,0,80,Truck,Viman Nagar
2643,18.556423373720524,73.91798824412248,2023-07-20 03:38:59,3,3,1,Rain,Intersection,0.9654825575082719,5,Wet,Night,0,80,Truck,Viman Nagar
2644,18.569597780702697,73.92490920556887,2023-08-12 07:49:50,7,5,1,Rain,Intersection,0.706444014932679,4,Wet,Daylight,0,80,Bike,Viman Nagar
2645,18.57402148754366,73.90887825077125,2023-04-04 23:01:36,23,1,1,Rain,Intersection,0.5966536393919718,2,Dry,Night,1,40,Truck,Viman Nagar
2646,18.543590673529845,73.90566635238231,2023-10-07 01:19:06,1,5,1,Clear,City Road,0.6933160961068529,4,Wet,Night,0,40,Truck,Viman Nagar
2647,18.572938599341725,73.9151519592997,2023-02-25 18:13:59,18,5,1,Clear,City Road,0.9506082321303951,4,Dry,Daylight,0,80,Bus,Viman Nagar
2648,18.565582911761847,73.93592093195102,2023-04-24 02:51:06,2,0,1,Clear,Highway,0.9577134528378097,1,Dry,Night,1,60,Bike,Viman Nagar
2649,18.556466502682408,73.91742617123468,2023-06-16 16:47:47,16,4,1,Clear,Highway,0.8580555177946255,2,Wet,Daylight,0,80,Bike,Viman Nagar
2650,18.565218023694086,73.93057385914591,2023-01-01 14:34:50,14,6,1,Clear,Intersection,0.6259626851783212,5,Wet,Daylight,1,60,Car,Viman Nagar
2651,18.560092641071375,73.9245723343992,2023-08-27 18:26:26,18,6,2,Clear,Intersection,0.7820562577326199,2,Wet,Daylight,1,40,Bus,Viman Nagar
2652,18.553635999744337,73.92489226709236,2023-05-18 00:29:01,0,3,3,Clear,Intersection,0.7419536590661493,5,Wet,Night,0,40,Bus,Viman Nagar
2653,18.575870649714705,73.89699724476179,2023-04-04 10:13:16,10,1,2,Clear,City Road,0.9327547193030734,4,Dry,Daylight,0,60,Bike,Viman Nagar
2654,18.562079212568662,73.92209459000706,2023-08-10 14:58:16,14,3,1,Rain,Highway,0.8505976576954816,3,Dry,Daylight,1,60,Bike,Viman Nagar
2655,18.587223757718174,73.92857579605655,2023-06-11 18:41:29,18,6,3,Clear,Intersection,0.5011228542388276,2,Wet,Daylight,1,60,Bike,Viman Nagar
2656,18.557931329052433,73.90824430344696,2023-03-14 17:53:31,17,1,2,Rain,Highway,0.8243010613186394,1,Wet,Daylight,1,40,Car,Viman Nagar
2657,18.574360499129018,73.92209155846741,2023-09-16 00:23:21,0,5,1,Clear,Intersection,0.6889813601096533,3,Dry,Night,0,80,Truck,Viman Nagar
2658,18.558207208016558,73.9227398925212,2023-09-17 12:12:51,12,6,1,Clear,Intersection,0.7670559192012567,5,Wet,Daylight,0,60,Car,Viman Nagar
2659,18.564101087913127,73.91545860758842,2023-02-03 05:58:47,5,4,2,Clear,Intersection,0.8567635163522986,5,Wet,Night,1,40,Car,Viman Nagar
2660,18.569654136418265,73.917770662722,2023-07-23 07:13:46,7,6,1,Clear,City Road,0.61501441493953,4,Wet,Daylight,1,40,Truck,Viman Nagar
2661,18.58875029676261,73.89140772735816,2023-05-21 01:04:14,1,6,2,Rain,Intersection,0.8897153039016716,3,Dry,Night,1,40,Bike,Viman Nagar
2662,18.57340679322625,73.92298175479556,2023-01-27 06:49:01,6,4,1,Rain,Highway,0.551875088460267,3,Dry,Daylight,1,60,Truck,Viman Nagar
2663,18.55760749296877,73.89575155051945,2023-07-24 07:13:45,7,0,1,Clear,Highway,0.8865798748938283,3,Dry,Daylight,1,60,Truck,Viman Nagar
2664,18.569431931405582,73.9281238274569,2023-07-31 07:12:41,7,0,1,Rain,Intersection,0.6379399398585053,1,Dry,Daylight,1,80,Truck,Viman Nagar
2665,18.576516488623234,73.92123517664226,2023-07-17 00:38:12,0,0,3,Rain,Intersection,0.6220400052312429,4,Dry,Night,1,40,Truck,Viman Nagar
2666,18.580056286924492,73.91242935033327,2023-11-02 09:53:39,9,3,1,Fog,Highway,0.4194447947050599,1,Dry,Daylight,1,60,Bike,Viman Nagar
2667,18.565266103121882,73.91130198802351,2023-07-17 03:23:07,3,0,2,Rain,City Road,0.7197459332390697,1,Dry,Night,1,60,Bus,Viman Nagar
2668,18.56216839779971,73.92975444622358,2023-08-04 05:04:14,5,4,2,Rain,Intersection,0.7756053545683033,4,Wet,Night,1,40,Bike,Viman Nagar
2669,18.55321861873384,73.92626652534939,2023-01-08 21:31:46,21,6,2,Clear,Intersection,0.6935788530667177,2,Dry,Night,0,60,Car,Viman Nagar
2670,18.584560372468978,73.9105267548413,2023-06-01 15:17:33,15,3,1,Clear,City Road,0.9297402609298613,5,Dry,Daylight,0,80,Bike,Viman Nagar
2671,18.575590683973395,73.91243221195921,2023-12-06 04:02:20,4,2,3,Clear,Intersection,0.6284850388595722,4,Dry,Night,0,40,Bus,Viman Nagar
2672,18.563833810549355,73.9204190366617,2023-07-02 13:58:35,13,6,2,Fog,City Road,0.3993519729953956,5,Wet,Daylight,0,60,Car,Viman Nagar
2673,18.56260306164215,73.9254455219532,2023-01-17 21:46:12,21,1,3,Clear,Intersection,0.8461130642064532,1,Dry,Night,1,80,Bus,Viman Nagar
2674,18.567305573428456,73.93115859231337,2023-09-04 20:52:52,20,0,1,Rain,City Road,0.5711394543428945,4,Wet,Night,1,40,Car,Viman Nagar
2675,18.553923864381712,73.92603509342077,2023-05-31 05:59:42,5,2,2,Rain,Intersection,0.6356186156780679,4,Wet,Night,0,40,Bike,Viman Nagar
2676,18.575338222217226,73.9072180079833,2023-05-25 23:25:49,23,3,1,Clear,Intersection,0.8539248743643207,4,Dry,Night,0,60,Bike,Viman Nagar
2677,18.57782688508126,73.92626694782794,2023-04-09 12:11:30,12,6,1,Clear,City Road,0.9593217798928517,1,Dry,Daylight,0,40,Car,Viman Nagar
2678,18.57080871190644,73.90779458003958,2023-10-18 05:29:43,5,2,3,Clear,Intersection,0.8976915870613089,5,Dry,Night,1,80,Bus,Viman Nagar
2679,18.57231413507658,73.90858825274711,2023-01-07 07:23:18,7,5,1,Clear,Highway,0.5885264018250095,1,Wet,Daylight,0,60,Bus,Viman Nagar
2680,18.556393139459402,73.91364586754378,2023-05-19 16:21:22,16,4,2,Rain,Intersection,0.9726615760501449,5,Dry,Daylight,1,40,Truck,Viman Nagar
2681,18.556731127262204,73.91525837877965,2023-11-03 05:32:21,5,4,2,Rain,Highway,0.8961277440890905,5,Dry,Night,0,40,Car,Viman Nagar
2682,18.560772221151726,73.91436547966636,2023-01-27 05:42:02,5,4,1,Clear,Highway,0.9483890584346172,3,Wet,Night,1,40,Truck,Viman Nagar
2683,18.58016389943922,73.91637627398016,2023-05-14 21:47:31,21,6,2,Clear,City Road,0.8086469132290435,5,Dry,Night,1,80,Car,Viman Nagar
2684,18.55702932487065,73.91413975009586,2023-04-04 15:27:23,15,1,1,Clear,Highway,0.7460669961986699,3,Wet,Daylight,0,40,Bike,Viman Nagar
2685,18.577888621603282,73.88518450080679,2023-10-12 15:30:19,15,3,1,Clear,City Road,0.9751935720895564,4,Wet,Daylight,0,80,Bike,Viman Nagar
2686,18.56969738804736,73.92675224292266,2023-09-13 04:39:24,4,2,1,Rain,Intersection,0.7572629576096053,2,Wet,Night,1,40,Car,Viman Nagar
2687,18.56637648990059,73.92212478596856,2023-09-01 23:46:45,23,4,1,Rain,Highway,0.781952025302932,4,Dry,Night,1,80,Car,Viman Nagar
2688,18.55648350336988,73.9037644982347,2023-02-10 06:13:02,6,4,1,Clear,Highway,0.5489541601497492,3,Wet,Daylight,1,40,Bike,Viman Nagar
2689,18.548127981887458,73.92457375261178,2023-10-27 14:54:50,14,4,3,Rain,City Road,0.5726934644404431,2,Dry,Daylight,0,60,Truck,Viman Nagar
2690,18.57041069560977,73.9062464240335,2023-08-14 23:43:55,23,0,1,Clear,City Road,0.62751783481823,1,Dry,Night,1,60,Bike,Viman Nagar
2691,18.55917725904865,73.91260790261674,2023-10-13 12:26:21,12,4,3,Clear,City Road,0.7919468568632974,4,Dry,Daylight,1,40,Car,Viman Nagar
2692,18.567903287236682,73.88564170065773,2023-10-21 20:45:31,20,5,1,Rain,Intersection,0.6838079832256663,1,Wet,Night,1,40,Bike,Viman Nagar
2693,18.58763733442736,73.91266721614771,2023-05-10 03:17:53,3,2,1,Rain,Intersection,0.8689136636718936,2,Dry,Night,0,80,Bike,Viman Nagar
2694,18.58424866435435,73.8916952498684,2023-02-21 19:28:03,19,1,2,Rain,Highway,0.8328830423651528,1,Wet,Daylight,1,80,Car,Viman Nagar
2695,18.57204115467292,73.90548412586986,2023-01-18 05:14:18,5,2,3,Rain,Intersection,0.9051242222120085,2,Dry,Night,1,60,Bike,Viman Nagar
2696,18.566001989411557,73.92990168596165,2023-05-17 19:39:54,19,2,2,Clear,Highway,0.9190147061801628,3,Dry,Daylight,0,80,Bike,Viman Nagar
2697,18.551389466049383,73.91845072509699,2023-08-01 01:13:01,1,1,3,Clear,Highway,0.508707451970613,1,Wet,Night,0,80,Bike,Viman Nagar
2698,18.552796829995003,73.92983412774115,2023-05-12 11:29:20,11,4,3,Clear,Intersection,0.8811496602409579,3,Dry,Daylight,0,80,Bike,Viman Nagar
2699,18.56798117599836,73.90916225364431,2023-11-12 22:27:07,22,6,2,Rain,Highway,0.9884082045922801,4,Wet,Night,1,40,Car,Viman Nagar
2700,18.562756587394297,73.91071380050637,2023-09-07 15:17:21,15,3,1,Rain,Highway,0.8453783280911693,4,Dry,Daylight,1,60,Bus,Viman Nagar
2701,18.569332983062797,73.91673190242678,2023-03-09 23:56:56,23,3,1,Clear,Highway,0.8500779948228623,4,Dry,Night,0,80,Bus,Viman Nagar
2702,18.560906811267436,73.90232146254674,2023-11-19 11:44:11,11,6,3,Clear,Highway,0.7068123013053955,1,Dry,Daylight,0,40,Truck,Viman Nagar
2703,18.56339276276874,73.92864005829432,2023-10-30 14:08:07,14,0,1,Clear,City Road,0.8894613279056962,3,Wet,Daylight,1,60,Bike,Viman Nagar
2704,18.570260030312806,73.91219224198753,2023-09-23 21:42:14,21,5,1,Rain,Highway,0.7849305371411992,1,Dry,Night,0,60,Bus,Viman Nagar
2705,18.566501649635065,73.92743591883483,2023-06-30 10:35:57,10,4,1,Clear,City Road,0.9172744499574079,3,Wet,Daylight,1,40,Bike,Viman Nagar
2706,18.57290782256517,73.91145578771501,2023-09-28 01:29:51,1,3,3,Clear,City Road,0.5722031506517622,2,Dry,Night,1,60,Car,Viman Nagar
2707,18.57019350427363,73.92923794347868,2023-07-05 20:14:01,20,2,2,Clear,Intersection,0.6773775855648789,1,Wet,Night,0,80,Bus,Viman Nagar
2708,18.576915884492223,73.91164362070687,2023-09-03 08:12:17,8,6,2,Rain,Intersection,0.7994211877862343,5,Wet,Daylight,1,80,Car,Viman Nagar
2709,18.567297367194165,73.90919780326128,2023-03-12 18:57:14,18,6,1,Clear,City Road,0.8481091987625151,3,Wet,Daylight,0,40,Bus,Viman Nagar
2710,18.560248653328905,73.91856367818973,2023-11-12 03:42:23,3,6,3,Rain,Intersection,0.8831491890061302,2,Dry,Night,0,40,Car,Viman Nagar
2711,18.550304070486334,73.91458562133664,2023-02-22 08:55:01,8,2,2,Rain,City Road,0.6678966688284873,5,Dry,Daylight,0,60,Car,Viman Nagar
2712,18.59575911913994,73.92411821944438,2023-01-25 12:08:22,12,2,1,Clear,Intersection,0.6218683310139049,3,Dry,Daylight,1,60,Car,Viman Nagar
2713,18.56375878329985,73.90709840265485,2023-10-06 02:01:25,2,4,3,Fog,City Road,0.262899528387042,2,Dry,Night,0,60,Bus,Viman Nagar
2714,18.56474118995151,73.91287452762138,2023-10-29 10:37:07,10,6,1,Clear,Highway,0.9906448299600259,1,Wet,Daylight,1,80,Car,Viman Nagar
2715,18.564648700016676,73.911642126631,2023-06-27 17:52:58,17,1,1,Clear,Highway,0.8855221489694908,4,Wet,Daylight,1,60,Car,Viman Nagar
2716,18.58377375666947,73.92095165643943,2023-01-15 08:42:50,8,6,1,Rain,Intersection,0.5721822794348372,3,Dry,Daylight,1,60,Car,Viman Nagar
2717,18.574403111974966,73.92288458842638,2023-04-24 23:04:58,23,0,2,Clear,Intersection,0.5637077594007767,2,Dry,Night,0,40,Bus,Viman Nagar
2718,18.55192545781671,73.91356067634743,2023-03-20 06:57:51,6,0,2,Rain,Intersection,0.557707119545659,1,Dry,Daylight,0,60,Car,Viman Nagar
2719,18.571409995917698,73.91983968925682,2023-01-18 00:18:14,0,2,1,Clear,City Road,0.9921779941971132,2,Wet,Night,0,40,Bus,Viman Nagar
2720,18.549241142520216,73.91917558005166,2023-11-04 05:40:20,5,5,2,Clear,Highway,0.7793564762972608,1,Wet,Night,0,40,Bike,Viman Nagar
2721,18.580711835564955,73.91310157916725,2023-03-19 11:11:36,11,6,1,Rain,Highway,0.8357095750838386,2,Dry,Daylight,1,40,Truck,Viman Nagar
2722,18.562558286586523,73.90195122522337,2023-12-11 00:09:53,0,0,1,Clear,Highway,0.9606879947640725,4,Dry,Night,0,40,Bike,Viman Nagar
2723,18.55952213509222,73.93138417781081,2023-01-17 06:35:30,6,1,2,Rain,Highway,0.8974260230417751,3,Dry,Daylight,0,40,Car,Viman Nagar
2724,18.567601481527625,73.92959513736301,2023-05-03 13:33:58,13,2,1,Clear,City Road,0.5776107138995916,4,Dry,Daylight,0,80,Car,Viman Nagar
2725,18.569014531972154,73.94305789884095,2023-12-29 11:38:53,11,4,2,Clear,City Road,0.7872521637506988,1,Wet,Daylight,1,40,Bike,Viman Nagar
2726,18.559731136065505,73.91951061756318,2023-05-01 10:07:00,10,0,2,Rain,Highway,0.6729056385169112,2,Wet,Daylight,1,60,Bus,Viman Nagar
2727,18.551051060478542,73.90909298745106,2023-07-20 03:43:23,3,3,3,Clear,City Road,0.5958246128159972,3,Wet,Night,1,40,Truck,Viman Nagar
2728,18.568782856483384,73.91553762757233,2023-06-04 15:43:01,15,6,1,Fog,City Road,0.3957450505741288,4,Wet,Daylight,1,40,Bike,Viman Nagar
2729,18.58849542821866,73.91617529760303,2023-11-13 16:08:07,16,0,3,Clear,Highway,0.5270577339018248,3,Wet,Daylight,0,40,Bike,Viman Nagar
2730,18.57377113448656,73.90320469642944,2023-07-30 21:24:46,21,6,1,Clear,Highway,0.6453499068234603,3,Wet,Night,1,40,Bike,Viman Nagar
2731,18.558194739490894,73.90188556481537,2023-07-03 20:24:20,20,0,2,Rain,Highway,0.5580945869596404,3,Dry,Night,1,40,Truck,Viman Nagar
2732,18.567244428992844,73.92039502812239,2023-04-09 09:03:19,9,6,1,Clear,City Road,0.7606354750895976,4,Wet,Daylight,0,60,Bus,Viman Nagar
2733,18.566582997461403,73.90838511742929,2023-01-15 05:19:49,5,6,2,Clear,Highway,0.8186770789341964,2,Dry,Night,0,80,Bus,Viman Nagar
2734,18.566214540840967,73.91821886628942,2023-10-20 13:10:48,13,4,2,Clear,City Road,0.5544211614137731,5,Wet,Daylight,1,60,Car,Viman Nagar
2735,18.56036748415341,73.89933128076758,2023-09-09 05:32:58,5,5,1,Fog,City Road,0.46395990637372986,2,Dry,Night,1,40,Bike,Viman Nagar
2736,18.568092054191535,73.91139381944635,2023-03-16 05:12:47,5,3,2,Clear,Intersection,0.6600465490227778,3,Dry,Night,0,60,Bike,Viman Nagar
2737,18.57796240747312,73.92248908306347,2023-04-22 02:44:48,2,5,3,Clear,Intersection,0.8778878695661659,1,Dry,Night,0,80,Truck,Viman Nagar
2738,18.57748707844962,73.91583547976424,2023-05-19 15:14:25,15,4,1,Clear,Highway,0.6040920128003121,5,Dry,Daylight,0,60,Car,Viman Nagar
2739,18.568497443809953,73.91235100139554,2023-12-01 19:42:48,19,4,2,Rain,Highway,0.9731427767565839,4,Dry,Daylight,0,60,Bike,Viman Nagar
2740,18.557949229014014,73.9140780797289,2023-10-31 05:58:15,5,1,1,Clear,Highway,0.7780369314361448,2,Dry,Night,0,40,Truck,Viman Nagar
2741,18.565524021543975,73.91107980835082,2023-01-19 13:33:57,13,3,1,Clear,Highway,0.6780063635744983,2,Dry,Daylight,0,40,Truck,Viman Nagar
2742,18.578116587281983,73.91489654565007,2023-12-03 05:49:29,5,6,1,Fog,Intersection,0.3523095992618655,2,Dry,Night,1,60,Car,Viman Nagar
2743,18.584665327222673,73.9258618704423,2023-09-12 15:51:33,15,1,1,Clear,Intersection,0.96848804485524,4,Dry,Daylight,1,60,Bike,Viman Nagar
2744,18.57114023248412,73.89453540181852,2023-05-09 21:45:44,21,1,1,Rain,Highway,0.9774300379677343,3,Dry,Night,1,40,Bus,Viman Nagar
2745,18.5868705334327,73.90730302193685,2023-04-17 02:33:48,2,0,3,Clear,Intersection,0.8629356930574742,2,Dry,Night,0,60,Car,Viman Nagar
2746,18.55865695831519,73.91193574061629,2023-02-18 08:11:28,8,5,1,Rain,City Road,0.9120438060853719,4,Dry,Daylight,1,40,Truck,Viman Nagar
2747,18.55588787181107,73.90592258325651,2023-11-07 10:24:40,10,1,1,Clear,City Road,0.7028648464943342,2,Dry,Daylight,1,80,Truck,Viman Nagar
2748,18.585555611776275,73.91182814634645,2023-05-23 22:11:14,22,1,1,Rain,Intersection,0.7326535982093407,4,Dry,Night,0,60,Bike,Viman Nagar
2749,18.55947569494569,73.92764129468077,2023-06-19 16:40:55,16,0,1,Clear,City Road,0.9549354370402235,1,Dry,Daylight,0,60,Bus,Viman Nagar
2750,18.570101191954997,73.89995459531019,2023-12-12 10:36:54,10,1,1,Rain,Highway,0.8747517595908714,5,Dry,Daylight,0,80,Car,Viman Nagar
2751,18.547114802511096,73.9112014777531,2023-06-05 08:28:23,8,0,2,Rain,Intersection,0.8191767920763138,4,Wet,Daylight,0,80,Bike,Viman Nagar
2752,18.580494018029924,73.92154002254999,2023-10-16 16:07:47,16,0,2,Clear,Intersection,0.7448365327582809,5,Dry,Daylight,0,60,Bike,Viman Nagar
2753,18.567691438884392,73.918729807482,2023-06-20 18:38:32,18,1,1,Rain,Highway,0.8840685648074356,2,Wet,Daylight,0,80,Car,Viman Nagar
2754,18.57211468421365,73.91894514981884,2023-12-14 10:37:32,10,3,1,Rain,City Road,0.640213767529139,4,Wet,Daylight,1,80,Bus,Viman Nagar
2755,18.564712611004225,73.9024846924667,2023-05-31 03:47:25,3,2,1,Clear,Highway,0.6211882298246281,2,Wet,Night,1,60,Bus,Viman Nagar
2756,18.567194813070017,73.91614961927085,2023-05-12 16:03:01,16,4,1,Rain,Highway,0.6290402306789604,3,Wet,Daylight,1,80,Bus,Viman Nagar
2757,18.549376574968903,73.91677085655687,2023-03-14 13:15:45,13,1,1,Clear,Highway,0.7900124011584848,3,Dry,Daylight,1,80,Car,Viman Nagar
2758,18.56336286810157,73.91958399015856,2023-07-12 16:56:57,16,2,1,Clear,Highway,0.9353761764992765,4,Wet,Daylight,1,40,Bike,Viman Nagar
2759,18.564544954501894,73.89398260512525,2023-09-26 18:32:45,18,1,2,Clear,Highway,0.503000390836991,1,Wet,Daylight,1,60,Bus,Viman Nagar
2760,18.573630258857786,73.9129405573287,2023-07-13 05:15:14,5,3,1,Rain,City Road,0.8757312678139069,2,Wet,Night,1,80,Car,Viman Nagar
2761,18.564438690452786,73.9091758471254,2023-05-23 15:55:17,15,1,1,Clear,Highway,0.5913519332953675,3,Wet,Daylight,1,60,Bus,Viman Nagar
2762,18.560799829668994,73.90133291429814,2023-12-25 23:11:52,23,0,1,Rain,Intersection,0.8954550367852394,3,Wet,Night,1,60,Truck,Viman Nagar
2763,18.56392719298749,73.91252389879084,2023-11-06 15:17:22,15,0,1,Clear,City Road,0.5716035777599686,3,Wet,Daylight,0,60,Car,Viman Nagar
2764,18.568658454000367,73.90587081484585,2023-07-21 16:00:06,16,4,1,Rain,Highway,0.9792967568576476,5,Dry,Daylight,0,60,Car,Viman Nagar
2765,18.5560131604822,73.92270209780713,2023-04-14 14:01:01,14,4,2,Rain,Highway,0.7690944723043327,3,Dry,Daylight,0,60,Bus,Viman Nagar
